predicted,テキスト
0.892339134,hikakinさんは本当に凄い人なんよ
0.892256493,一年間夢を叶えるために頑張ってたヒカキンさん凄いし尊敬した
0.892154223,色考えていることが好感持てるまだまだたくさん好奇心いっぱいワクワクしかない
0.892074653,ヒカキンさんの努力は本当にすごいこれからも頑張ってください
0.892031284,0万食は確定してるな
0.891669094,熱湯入れたら0分じゃなくて0分待つのかさすがヒカキン全てがオリジナル
0.891624105,むしろしょーもなでバズる目的だった説
0.891181484,新潟のニューミサが混むぞー
0.891134715,ヒカキンさんのぬいぐるみがほしいですまい
0.89112739,夢叶ったというより叶えたの凄い買います楽しみ
0.8910582,田舎はないかと思ったけど全国で嬉しい絶対買う
0.890592725,すげぇよヒカキンさんそしておめでとうこれからも応援しています
0.890548475,味噌ラーメン味のカップ飯は売ってないからめちゃくちゃ嬉しいです絶対買います
0.890542858,youtubeやりながら0年これを作れたのはすごいと思う
0.890368242,hikakinさんは安心して一生推せる発売が楽しみ
0.890227477,夢実現おめでとうございます味噌ラーメン大好きなんです絶対食べます
0.890107281,好きだったラーメンを作るなんてすごいな
0.890051773,失望したもう二度と買わない
0.890022305,hikakinさんの元気が出て嬉しく思います
0.889998006,ラーメンでまさかこんなに感動させられるとは思わなかった
0.889971195,大好きなものを磨いていくその姿大人の私も勇気づけられるかっこいい
0.889858298,夢を叶えたhikakinさん素敵です
0.889821057,再販決定と聞いてまた見に来てしまった
0.889800949,ヒカキンの努力って半端ないここまで努力出来る事がすごい事
0.889696035,わかりみが強いですラーメンは人生です必ず買います
0.88965005,グッズ系じゃなくてラーメンメインなのが個人的に嬉しい
0.889632953,待ってこれにこの感想は失礼だと思うけど字うますぎる
0.889632051,hikakinまじでかっこいいよ夢を叶えていくその姿尊敬
0.889569156,出来ることなら毎日食べたいくらい同じくラーメンが好きなので必ず買って食べます
0.889551654,品切れしまくってる未来が容易に想像できる笑
0.889508977,らーめんもいいがもうそれ以上太るではないぞ
0.889380614,夢の味買います
0.889275467,体調崩して買いに行けない明後日でも残ってるかな
0.889264287,近所にコンビニがコンビニがねぇ
0.888948342,ミソキンラーメンの残り汁にご飯いれたらミソキンメシにならんの笑
0.888306283,味噌メシの方が圧倒的に美味しかったなー
0.888303861,一年賭けたラーメン食べますね近くで買えるの嬉しい
0.888160543,ヒカキンのラーメンを食べれるのは嬉しすぎる泣
0.88798549,同年代でハモネプやってたって思うといつも鳥肌というか感慨深くなりますˇˇ
0.887695159,スープと麺が美味しかった今からまた買いにいきます
0.88761179,味噌ラーメンあまり好きじゃないが見かけたら0食食べてみます
0.887481412,時代に残るものを明確に作れるってのは誰にでも出来ることじゃないよすげえなあ
0.887383846,コンビニで買えるのはいいですね
0.887328923,活動休止中も休まずに夢を叶えるために行動してたと思うと本当に尊敬する
0.887284786,みそるを見てちょっと見返しに来てしまった
0.887228632,下積みって何回言ったか数えてる人います
0.886967353,セブン少し離れてるけどhikakin大好きだからセブン行こ
0.886910978,手に入れ増したマジで嬉しいです
0.88690199,コメ欄に既に食べた未来人いて草
0.886732694,商品紹介系youtuberがついに自分の商品を紹介する日が来たのか
0.88671896,夢を叶えられた事おめでとうございます素晴らしい発売したら絶対買いに行っちゃいますスバラシイ
0.886449327,体を休めるための休みも必要だけどだだの休みじゃなくて自分のやりたいことに集中するための休みってかっこいいな
0.886289044,今夜の夜食にします
0.88623509,店舗じゃないところがまたyoutubeの身近さを感じましたなんか泣きそうになったおめでとう
0.885993803,今日招き猫キン当たったのでhikakinさんが言ったみたいに大事に取っています
0.885968335,ヒカキンさんって本当にいい人だなぁ
0.88587883,実質全く休みではないの草純粋に尊敬できるわ
0.885711536,hikakinさんが幸せなことならこっちも嬉しい気分になれる
0.885483149,努力が凄すぎて俺も頑張ろう
0.88544822,改めてすごい人だなと思った
0.885421592,全年齢対象にしてるの流石やな
0.885386734,父に0年育ててたアロエ捨てられてショックだったけどなんか元気出た
0.885300924,久に見たらソファの人形がヒカキンだらけになってる
0.88481171,俺の誕生日0月0日や発売日と同じ日なんてこれ以上に最高なことは無い
0.884678766,水筒にお湯いれて学校に持っていって食べようとしたやついたで
0.884598289,目標を達成するために必死に頑張る人って応援したくなるよな
0.884444179,0分ぐらいのいい感じの曲は心響shionです
0.884412876,えぐぅやっぱりヒカキンってすごい権力持ってるよねー絶対買うわ神ー
0.884412768,今日食べましたいやぁもう食レポなんて出来ないから一言で言うとめっちゃ美味しかったです食べてよかったもっと食べたいぃけど売ってねぇ
0.884382936,セブンイレブン以外のお店でも売れますか
0.884245371,ファミマの札幌味噌の方が美味かったわ
0.884199831,これは売り切れで買えなくなるないつ食べれんのか
0.884136405,両方食べました最高に美味い箱買いしました
0.883998164,小さい子はにんにくは刺激的に感じるかもとかそういう配慮ができるのがすごいと思う
0.883923309,誕生日に発売嬉しいですˎˊ-絶対買うしかない
0.883583683,本当にすごいひかきんは嫌味なところが全くなくてすごく好きです
0.883456603,こんな美味しそうなのコンビニで買えちゃうのすごい早く食べたい
0.883447275,ファミマローソンでも販売して欲しい
0.883418376,あらたなレさキャラの誕生
0.883216895,次は濃厚豚骨でお願いします
0.883190625,自分のやりたかった事が出来てよかった何事にも頑張って欲しいな
0.88309149,下積み時代ラーメンに救われた少年ナルトやんけ
0.883029522,セブンイレブンの社員誰も情報漏らさなくて草
0.882944095,うへへ0円拾いやしたラーメン三杯いただきやす◎
0.882944095,うへへ0円広いやしたラーメン0杯いただきやす◎
0.882811642,今回のやり方は常識的にグレー過ぎるぞ
0.882512473,なんとなくヒカキンラーメン好きだなって思ってたけどまさか作ってみたいと思ってたとは食いて楽しみだな
0.8824083,なんか熱いものが込み上げてくるなすげぇや
0.882305135,言うこと忘れましたとか言っても全然許せる
0.882001661,楽しみすぎて昨日から寝れんかったわ
0.881975378,いい歳したおっさんがこれレジ持ってきたら笑うわ
0.881925211,hikakinさん醤油味も作ってくださいお願いします
0.881679966,夢を諦めないこそ人生
0.88165285,ひかきんさんすごい字が綺麗
0.881581532,明日から発売ですけどちゃんと手に入るかなーすぐ売り切れてたりして
0.88155232,0ヶ月でも休んでくれてよかったくらいすごいことしててほんと尊敬する
0.881212209,食べてみましたスープがマジで美味え
0.881016474,くるりと蒙古タンメンに謝った方がいいよ
0.880648902,どうでもいいけど0時間で0万回再生はやべえな
0.880470839,信頼がやばすぎて買おうって自然と思った
0.880391423,自分の夢を追うという事は凄く良い事とだと思う
0.880350723,一週間休むのが夢でしたとかでも納得
0.880289492,ヒカキンが嬉しそうなの観てるとこっちも嬉しくなるね
0.880116178,努力は人を裏切らないとはこのことなのか
0.880052949,ラーメンの方が私は好みです
0.879976862,結局休んでなかったことが判明
0.879935936,突然国家転覆やぁりましょうとか言われてもヒカキンさんなら株上がりそう
0.879877577,正直食べたくてしゃーない味噌ラーメンとか王道貫くとこ好きやぞ
0.87986173,何かご報告から長い文になった
0.879221115,0時間で0万再生やはりyoutubeの王だったか
0.8791527,やたぁみそめしはあったので買いましたラーメンは売れ切れて無かった
0.879032563,偏見だけどさこういう体型の人が作ったものって美味くない
0.879021721,習字が上手
0.878952215,ツールドフランスの奴も好きなラーメンラーメンは世界を救う
0.878708228,百万円くださいちなみに場所はまるまたしょうてす
0.87848334,本当にこの人は努力が凄いな
0.8784562,おめでとうございますまさかの誕生日に発売絶対買います早く食べたいです
0.87832726,お店に行かなきゃ食べれないとかじゃなくてコンビニで買えるっていうのに優しさ感じる
0.878316516,麺は普通スープはまあ頑張ってるけど返金してほしい
0.878288252,こうやってがんばってるヒカキン見てると自分も諦めないでがんばるぞって思う
0.878174849,おこぷれで知りました美味しそうなので絶対食べます
0.878095422,中野来たら札幌ラーメン味七上手いから食べてみて味噌ラーメン
0.878087077,夢を叶えるって素晴らしいなーなんかヒカキンさん見てると明るい気持ちになる
0.877934117,ヒカキンさんの人生って夢あって好きすぎる
0.87775406,もうすまんけどhikakinさん超えるyoutuberはほんとにいないもう俺が決めたこの人は人としてもyoutuberとしても最高って感じで大好き
0.877623331,なんか泣けてきたよヒカキンさんあなたはほんとにyoutube界の宝だよ
0.877060362,食べました美味しかったですまた食べれることを楽しみにしてます
0.876909152,みんな触れてないけどロゴの字書くの美味すぎん
0.876670447,服とかじゃなくてラーメン売るのは本当に好きだわ
0.876630665,思ったんだけどヒカキンボックスってヒカキンプレミアムの商品じゃないんかな
0.876518788,0月0日の日セブンイレブン行かねば
0.87637108,一時期すごい太ってた時あったけどラーメンの味作ってたのか
0.876049789,あのラ王より高いのはびっくりだけど0円なら全然食べたい
0.875832647,貴族の拍手だけが気になる
0.875826977,塩ラーメンだとしおきん豚骨ラーメンだととんきんじゃあ正油ラーメンだとせいきんになる
0.875735051,翌日にはもう売り切れってこの企画は大失敗だと思う
0.875656699,バンカラジオさんもコントでやってましたよ
0.875370614,こんなに本気で食べたいと思うプロモーション初めて
0.875219338,みそる見てこっち見にきたらまじで寄せてて笑った
0.875217085,ラーメン聴きすぎてゲシュタルト崩壊起こしそう
0.874835651,hikakinの夢が叶って本当に良かった
0.874633518,まじでかっこいいな普通に美味そうだし今度買お
0.874594123,ヒカキンは本当に充実してるなぁそうに決まってる
0.874465853,मुझेनहींपताआपक्याकहरहेहोपरआपजापानकेसबसेबड़ेyoutubecreaterहोबधाईहोआपको।नमस्तेजापानnamastejapan
0.874420532,hikakinさんの一生懸命作ったラーメン食べてみたい
0.874114416,カップ飯も出してくれるところが最高
0.873908976,味噌ラーメン苦手だけど食べて見る価値あるかなぁ
0.873870554,ヒカキンはまさにお金努力を証明した男
0.873864822,セブンイレブンに販売するというのもまた身近に感じられるからすごくうれしい
0.873817225,売り切れたら終わりとかじゃ無くどんどん作っていつでも買えるようにしてね
0.87308861,俺も初めて食べた食べ物ラーメンだから思い出があるぜ
0.872906355,おめでとうございますとても美味しそうなラーメンですね早く食べてみたいです
0.872734166,0年になっても見てるやついる
0.872663215,この人はマジで凄すぎるよ
0.872284354,この人のこだわりましたほど説得力のあるものは無いよねめちゃくちゃ楽しみ
0.872216934,絶対買いますhikakinさんこれからも頑張ってください
0.871997792,なぜか0回目に食べた方がさらに美味しく感じました
0.871857939,本当に凄い努力の賜物ですね
0.871855103,まじでヒカキンやること面白くなくてなんで人気あるのか分からん
0.871762824,うわぁあすごいよかったね絶対食べる夢に向かって全力で頑張る姿心から尊敬します
0.871560161,私もラーメンが大好きでとても共感できました
0.871304649,g明けに発売してくれるから連休明けのショックを和らげてくれているね
0.87129016,もっとゆーちゅーばーになってくださいゆうと0さい
0.871181249,当たりでたらせめてtシャツとかあげたら良いのに笑
0.871137691,いいねの数だけ0万スパチャ送ります
0.871119612,hikakinから溢れ出る優しさに泪がでる
0.871110498,これこそ好きなことで生きていく
0.871104694,ほんとに努力の積み重ねが遂に実った感じが伝わります
0.870680842,味噌ラーメン好きなので見かけたら絶対買います
0.870676996,姉も食べたいて言ってた絶対買います
0.870604502,すごいおめでとうございますセブン行けた時にあるといいな
0.870559832,ケースで予約しました来るの楽しみ食べるの楽しみ
0.870558031,買わない訳が無い
0.870538537,普通の味でした不味く無いけど美味しくもなかった0円じゃ無く0円の味だろコレガッカリ
0.870260089,最近味噌ラーメンハマってるからマジで嬉しい
0.869941331,結構マジで少しでいいから休んで欲しいとりあえず夢叶えられておめでとう
0.869737765,一十二度見ても
0.869235978,なんか感動するなぁここまで来たのかって感じるわ
0.86915442,おいしいかどうこうじゃなくてhikakinのラーメンってだけでたべてみたいよな
0.869095806,小麦アレルギーあるからご飯あるのはありがたい
0.869030272,結局金儲けかい無料で配るくらいせんかいそれだけ恩があるなら
0.868859817,さきないとさんコメントきましたありがとうございますきました
0.868767951,ヒカキンは何回ラーメンと言ったでしょう
0.868641619,しおきんもほしいなんにせよおめでとうございます
0.867898904,グッズじゃなくて自分自身のラーメンを出すなんて凄いです
0.867810809,これだけの熱量で作ったラーメン絶対おいしい
0.867709696,hikakinの夢が叶うのならいくらでも休んでいいのよ
0.867636982,こだわるなら人工甘味料とか使わないで欲しかった
0.867631682,すげぇなぁやっぱ出来る人は何に手を出してもやり遂げるんだなぁ
0.86758834,0日たった今でも急上昇入ってんの凄すぎ
0.867354072,jalの機内食にしておいしい
0.867181355,好きなことに本気になれるの本当に尊敬するわ
0.867157723,あまりにも本気すぎて勝手に感動した
0.867143053,みそると対抗して欲しい
0.866774787,こんな時間に見ちゃったからお腹すいた
0.866594401,購入させて頂きましたとても美味しかったです
0.866452431,ヒカキんさんだいすきですゆうと0さい
0.865960606,ヒカキンって報われるまで努力できるの凄いな
0.865892084,めっちゃうまいですラーメンとカップメシどっちもちょうどいいニンニクの感じでこだわりが伝わりました
0.865870094,シンプルになんか感動した笑やっぱヒカキンってすごいな
0.865770003,何月にみずきできたんですか
0.865592679,ぼくはずっとラーメンを食べたかったヒカキンのラーメンができましたブタメン
0.865457705,鹿児島はいつぐらいになりますか
0.865331888,発売日へずまの誕生日なんだが
0.865241934,手に入れられないんだけどずっと売っててくれんかな
0.865014195,手に取りやすいなぁそうに決まっている
0.864781974,好きなことをして生きていくのがyoutuber
0.864717,開発チームに作ってもらってよく自分のラーメンだって豪語できるね
0.864577686,再販の時に食べましたとても美味しかったです
0.864225046,ヒカキンさん塩分0はやべえって
0.864121268,醤油ラーメンも作ってくれませんか作ってもらえたらうれしくていっぱい買います
0.863932107,まじで気になるどんな結果でも応援してます
0.863652885,めっちゃうまそう食べてみたい0個以上買おっかな
0.86358368,買いましたすごく美味しかったですラーメン屋のラーメンより美味しかったです≧≦ありがとうございますたくさん食べます
0.863496091,ラーメンを食べるがわから食べられるがわになった男
0.863016899,ええすごい買いに行くーおめでとうございます
0.862945608,いいねしてくれたぶん買います
0.862853764,美味しそうやばあ夜の0時食テロすぎぜったいたべる
0.862689923,hikakinってほんとすげーわまじで尊敬
0.862543025,不味すぎ返金しろ
0.862493785,映像比べに来ました
0.862462917,セブンイレブンにありませんでした
0.862269301,買うことができるとは言ってない
0.862182715,ヒカキンさんテアロシップウダンがゲロキンといっました
0.861857931,好きなものがあるって大切なことなんだな
0.861799658,食べたいのに何処も完売で売ってないよー
0.861371119,ヒカキンのいつもの癖ならみそおって名付けそうなのに
0.861018563,ひかさんがふくよかになった理由
0.860874086,新手の情熱大陸みたいなバラエティかと思った
0.860529705,夢を叶えられるってこんなに幸せなんやなー
0.860232755,絶対食べるよ楽しみにしてます
0.859915401,おめでとうございますかならず買いに行きま
0.859844704,買えない人おいいからもっと売って欲しいです
0.859785143,0円本当にいつでも誰でも食べたいときに食べられる価格設定で泣ける
0.859155815,塩分多すぎ一日の目安思いっきり超えてる
0.859014631,ほかのyoutuberとは違ってラーメンなのいい
0.858914025,youtubeでもラーメンでも成功するってヒカキンさん凄すぎ
0.858412577,夢を叶えるその力凄すぎです尊敬
0.858349135,また味噌キン再販しますか
0.858195369,これを見ながらカレーメシを食う
0.858065877,もー映画にしていいぐらいすごい
0.857886934,さっきコンビニ行ったら発売前なのに売ってたから四個ずつ買ってきた食べるの楽しみ
0.857788486,やはりラーメンは僕たちにとって最高なものですよね
0.857626952,みそるから来ましたありがとうございます
0.857376723,めちゃくちゃ美味しそうに食べるからお腹すいてきました絶対どっちも買います
0.857000343,通年販売して欲しいです
0.856830296,うっわめっちゃ美味しそ絶対ラーメンとカップ飯買うわ
0.856813819,夢をちゃんといつも叶えていくのがかっこいいおめでとうございます
0.856552057,セブンイレブンって時点で買う気せん
0.856192064,ヒカキンさんヒカキンさんめちゃくちゃ美味かったですほんとに努力したのが伝わりました
0.855988623,今食ってるんだけどバカみたいにうまい
0.855986225,おいしかったけど味噌の甘みに人工甘味料使うのはマイナス
0.855688355,こだわってる理由がもし上辺だけだったとしてもやさしすぎる
0.85518647,同じ新潟県民として全力で応援し続けます頑張れhikakin
0.854839707,再販してくれるのが嬉しい
0.854805315,ヒカキンが笑ってるとこっちまで幸せになる
0.854769463,ヒカキンの本体はメガネだと思う人
0.854764847,地元に味噌吟とゆうラーメン屋がある
0.854621052,この度わたくしヒカキン眼鏡を新調しました
0.854506199,ラーメン大好きだから嬉しい絶対買います
0.854367249,0万円てぼったくられてるよ
0.854125379,すっげって漏れた本当に尊敬できる人物です
0.85403038,みそふの方がいい
0.853978781,好きなことで生きるってこうゆうことなんだなぁ
0.853942658,商品紹介のプロが自分の商品を紹介するのすごい
0.853874445,ただ休んでただけじゃなくて頑張ってラーメン作ってたのは感動
0.853578856,バカ売れしてソッコーで品薄になりそう
0.853366295,すぐ完売しちゃいそういつ食べれるかわからないけどめっちゃ楽しみです
0.853073306,メシにきくらげ入ってるの私きくらげ嫌いだけどメシで食べたら食べれるかも早く食べたい
0.852660875,ヒカキンー今日買って食べたよメシすごく美味しかったまた買います
0.852639238,絶対買うしかないだろー
0.852527147,こんなに有名になってもまだまだ夢に向かって努力するヒカキン素敵すぎる
0.852489405,こうゆう有名人の商品ってぼったくり多いけどヒカキンさんはちゃんと商品として出すのは尊敬
0.852409268,ヒカキンいつもみてるよあいと0さいより
0.852239122,まずいもういらんせっかく0店舗探し回ったのにショック
0.851972322,味噌ラーメン自体が好きすぎるし絶対買うめっちゃ楽しみ
0.85146665,息子と一緒に食べたいと思います
0.851269837,フラゲして食べてみたくどかった水必須
0.851195248,両方とも必ず購入しますっ発売日が楽しみ
0.850460095,なんかhikakinが幸せそうで私もうれしい
0.850415718,探してるけどマジで無い人気ありすぎ
0.850412944,こんなに頑張って作ったら買うしかないよね
0.850004161,ラーメン好きアピール多すぎて嫌味が差してくるけどめちゃくちゃうまそう
0.849948608,めちゃくちゃこだわり抜いて作られたのがすごく伝わりました絶対買います
0.849878521,味噌キンぬいぐるみはどこでgetできますか
0.849637974,こんばんは今セブンイレブン行ったら店員さんが並べててさっそく買って食べましためっちゃ美味しかったです
0.849511982,セブンイレブン無いから食べれないいつかセブンイレブン見つけたら入って絶対買う
0.849308138,人気出て買えなさそう食べたい
0.84908649,第二弾は天かす入り担麺でたんたんたぬきんなんてどうでしょう笑
0.848984564,上手くいくか失敗するか分からんが絶対食べるわ
0.848891778,ラーメンゲシュタルト崩壊したわ
0.848633506,夢に向かって進んで行く姿に感動しました
0.848358263,セブン店員だから買おー
0.848173854,どうせしおきんとか増やすんでしょ商標取っとこ
0.847771518,両方とも買えました
0.84750148,やりたかったifルートを同じ人生でどっちもやってるの凄すぎる
0.847481849,ラーメンの方が美味しかったです
0.847367615,バイト終わりに速攻買って食べました凄く美味かった
0.847122103,こうやって夢叶えちゃうからhikakinはすごいよ
0.847097128,プルが過去一気合い入ってる
0.846455505,ご報告系youtuber最近腐るほどいるけどやっぱプロyoutuberのご報告の内容は訳が違う
0.845951664,ずっと夢を追い続ける姿痺れます
0.845707374,みそるからきましたー
0.844315746,これにファイヤー流してほしい
0.844179814,たいしたファンでもないけどなんか涙出るね
0.844146723,よっかたですねゆめがかなってぼくもたべたいですどうががんばってぐださいぼくもおうえんしてます
0.844140589,見てるだけで腹減ってくるわ
0.844082503,すごく食べてみたくなりました見かけたら絶対に買って食べます
0.844014794,味噌ラーメン好きだから食べてみたい
0.843857135,やっぱhikakinさんは努力のが凄い
0.843733085,コンビニで見かけたら絶対買うしかない
0.843137871,どっちも美味しかったです個人的には飯派でした
0.84308993,本当に真面目な方やな尊敬するわ
0.843086191,今から間に合いますか
0.843029581,夢を追い続ける大切さを改めて感じた
0.842932895,店舗出すより賢いかもしれないスタッフも店舗もなくても成り立つ
0.84282816,店員側から出品側もやるなんてすごい
0.842827064,荒尾のセブンイレブンでは売り切れでした残念です
0.842801124,発売したら食べたいですねでもすぐに売りきれそう
0.842643588,めっちゃ美味しかったです息子も喜んで食べてましたありがとう
0.842420082,ニューミサのラーメンはほんとおいしい
0.84230559,最高だよこれからも一生ついて行きます
0.842271003,服とかじゃなくてラーメンってのがhikakinらしくて好き
0.841739017,ラーメン好きだから見かけたら食べてみるわ
0.841234271,hikakinさんこんなに有名になったんだもう尊敬
0.840913066,うまそうだけど糖尿だからしばらく食えんごめんなヒカキン
0.840690283,素敵ですね食べてみますね
0.840674079,他のラーメン作ればいいと思うな例えばしょうゆきんしおきんとんこつきんとか作ればいいじゃない
0.840358192,また小銭稼ぐの
0.840351626,ヒカキンゲームズのホームから来た人
0.840240841,ニューミサとどっちが美味いですか
0.840223563,報告長すぎて校長先生かと思っちゃった
0.84012383,もう美味すぎて鳥肌たったわラーメンも美味いけどメシがやばいくらい美味しかった
0.839752091,めっちゃ美味しそう••0つとも買います
0.839732944,まだ食べれてないです
0.839482084,再販まだかなーまだかなー
0.839449728,なんな涙出てきた夢って叶ったら凄いよなぁ
0.839418163,ラーメンだけしか買えなかったけど優しい味で美味かったです
0.838977038,ねつ伝わってきましたおめでとうございますぜったい食べます
0.838545247,高い甘い買えないそんな印象だったなぁ
0.837946849,早く食べたい売り切れで姿形すらない
0.837723774,マジで努力してるのが感じられる尊敬やわ
0.837318455,売ってないやんけ0店舗まわったのに
0.836813123,しおきんとしょうゆきんも食べたい
0.836346355,なんなら店舗出してくれてもええんやで
0.836003068,醤油バージョンも出してほしい
0.835814109,ヒカきんさんこーださんしってます
0.835716056,簡潔にはなさんかい
0.835512596,売ってないんだわ
0.835391691,0月0日絶対見つけたら絶対買いに行く
0.83538184,ちょっと高いなその値段ならおにぎりと揚げ物買うってなる
0.834754661,めちゃくちゃ上からになるけどhikakinさんって凄いですね
0.834416069,本当におめでとうございます元気出したい時にたべよっと
0.83440633,この人はどこまで素晴らしいんだ
0.83420624,食べたかったけどたまごアレルギーだつらいたまごなしのもだしてヒカキン
0.833406535,本当におめでとうございます本当においしそうにすすりますねごはんもとっても美味しそうです
0.832201833,誰が買うか
0.832201728,本当に心からおめでとうと伝えたいヒカキンはほんと凄い
0.831779144,今後色んな味出して欲しい
0.831612386,こんな期待したラーメンねえよ
0.831510992,好きだけどなんかお金配るのは
0.831172097,あれこれご報告のサムネがちがうは
0.830306071,俺も自分の商品出せるまで頑張るわ
0.830280054,seikinと仲良い兄弟って感じがほっこりする素敵
0.830278584,ポイントつける側からつけられる側になったの凄すぎ
0.830227617,多分思ったより大したことじゃないと予想
0.830172742,ラーメン好きだから嬉しいあと落ち着いたらちょっと休んでほしい切実
0.829870393,hikakinさんすごいこれからも頑張ってください
0.829582508,一キロ近く探し続けてるけどまだ全部売り切れだよ
0.829198272,緊張するなでも最大限応援します
0.829119184,美味しかったです次の新商品待ってます
0.829014704,本当にヒカキンさんはthe努力って感じがする
0.828878108,めちゃくちゃ楽しみワクワクだねー絶対食べたい買いに走るよー
0.828805676,前回より明らかに彩度上がってる
0.828537277,感動をありがとう久ぶりに涙したよこういうことなんですよ
0.828344294,早く食べたい絶対買うぞーっ
0.82817166,なんか0年くらい見てるけど感動するわ
0.828128218,絶対買いに行きます
0.827829087,休むほどのことかよく解らない
0.827341127,もうhikakinさん休みって言ってたけど休んで無いやん
0.826886014,おめでとうございます楽しみです絶対に食べます
0.825685339,買いに行きます
0.8256703,hikakin味噌ラーメン作ってくれてありがと
0.825383124,鳥肌とニヤケがとまらんなんかすごい
0.825305157,ヒカキンさんのガチファンだから泣くくらい嬉しい一生買う
0.825010945,お母さんがかってくれました
0.824413019,夢を本気で叶えた姿めっちゃかっこいい
0.82413333,食べましためっちゃ美味しかったですしかも当たりが出たヤッター゚゚
0.82391492,本気度が伝わってくる
0.823498529,尊敬する人物hikakinレーニンゴルバチョフ
0.823359563,いいねの数だけそれぞれ買います
0.823359563,いいねの数だけそれ買います
0.823286694,当たりがでたらもう一個もらえるという機能はどうですか
0.823286483,カップ飯派でしたどっちも美味しかったです勺
0.823133746,みんなあんま触れてないけど習字上手ない
0.821747509,両方とも食べました美味しかったです
0.820791079,テュデイズヒカキンズポーイント0兆万点
0.820285678,セブンだけじゃなくてスーパーとかにもあったらすごい売れそう
0.819231724,夢って叶うのね
0.818483795,今日食べてみたけどめっちゃおいしいよ
0.818386016,あとコーラも大好きだね
0.818369784,休むとこが動いてて草
0.818122919,発売日0日から0日に変わってるんだけど
0.81756712,休止理由もヒカキンらしくて応援したくなるなぁ
0.817189183,普通に買うわ
0.81710608,次はラーメンチェーンですね
0.817012242,いいなー食べたいけど海外にいるから食べれない
0.815449912,くるりのラーメン好きってずっと言ってたもんね
0.815317172,夢がついにだなおめでとうヒカキン
0.815246169,すごいおめでとうございます絶対買って食べる美味しそうかっこいい大好き
0.815082275,みそるから来た人
0.814259129,今日の朝買ったスープが美味しかった
0.81415448,えーすご自作やば
0.814117428,泣きそうになるくらい相変わらず感動しました
0.813822437,早く発売されないかなー早く食べたい
0.813541139,ナレーションのトーンがほん怖
0.813026806,僕買いました
0.811579629,hikakinさん頑張ったな
0.81098821,嬉しいおめでとうございます食べたいすごい気になる
0.810947895,宇宙じゃないんかーいっ笑
0.810535155,セブン店員のわい納品まで待ちきれない
0.810080623,これもいわゆるyoutube界の既得権益だな
0.809641678,どんな報告でも応援してます
0.809484018,pvのあとの真顔おもろ
0.80945217,これはさすがに食べたい
0.809249913,活動のおやすみ期間も動いてるのはもうよー分からんくらい動くやんたくさん寝て
0.808967349,ラーメンを作りたかったとか取って付けたみたいな設定
0.808751829,ヒカルマネしてて草
0.808263916,題名変わってて草
0.807916423,嬉しいけどこの人の休み少なすぎ
0.807892291,メシの方が美味かった
0.807706507,見付からないそれほど売れてるのか
0.807662401,他のあじもつくってほしい
0.807623941,あそひかりラーメン作りたいです
0.807409534,正直値段ほど美味しくはなかったです
0.807323959,言いたいこと沢山あるけどとにかくおめでとうございます
0.806691314,添加物ばかり子どもにあくえいきょうだろ
0.806419405,みそるからきました
0.806349545,招き猫キンに出会えたよー
0.805911562,この努力は絶対報われるファイト
0.805669237,醤油キンも欲しい
0.805542292,今日から発売じゃないか買えたら買うzoy
0.805000117,涙出そうになりました
0.80470241,うんoemかまぁたべてみるよ
0.804532741,絶対に行く待ってろよヒカキン
0.804413531,食べたけぞどすくうはうますぎる
0.803958935,予想外だったけどこれは絶対買う
0.803923267,服とかコスメじゃなくてラーメン出すの好き
0.803317526,早くブラジルにも届くといいな
0.803313622,youtuberのプレゼント企画は税金対策だよな
0.803248573,食べたーいヒカキンありがとー
0.803233401,果たしてサッポロ一番みそラーメンとどっちが美味いのか
0.803206418,味もこだわってそうちゃんと美味しそうなので期待
0.803092382,口角が上がるラーメンってすっごくいい
0.802506289,一度は食べてみたい
0.801736418,岐阜県のみんなにとどけておねがい
0.801501148,みそるから入りました
0.801501148,みそるから入りました
0.801060906,久しぶりにhikakinpoint聞けて良かった
0.800957068,ヒカキンこそ努力に努力を重ねたtheyoutuberって感じまじですげぇ
0.800906727,店舗じゃないのかよ
0.800842485,わたしもらーめんすきだよ
0.800610038,いいねの数だけ買います
0.800610038,いいねの数だけ買います
0.800387187,味噌味以外も出してほしい
0.799192251,凄すぎてもう凄いしか言えなくなっちゃった
0.798668209,全然売ってないんだけど
0.798619946,僕にも下さい
0.798495623,hikakinさんって本当にかっこいい一生尊敬できる
0.798483413,0個ずつ買いたいなぁー
0.798362939,しょうもなって言ってるやついるけどどこが
0.798362695,くるりインスパイア系なのかな
0.798318539,うん神だね
0.798279116,おー買います
0.796472016,アンタ味見してるだけやん
0.796055185,コンビニ行ったら0日早く売ってました美味かった
0.79484027,美味しそうですね発売が楽しみです
0.794020549,しょーもな
0.793818868,応援しとるで絶対買うわ
0.79377004,発売おめでとうございます食べるの楽しみです
0.793625533,ストーリーマーケの事例として勉強になる
0.792648006,ラーメン食べてみたよ
0.792533498,コメントの数だけ買う
0.792482378,感動しました絶対買います
0.79221687,サムネが変わっておる
0.791437339,人工甘味料入ってるからか美味しくない
0.791346407,セブンイレブンに行ってもなかった
0.791111809,かうと思った人
0.791081518,早く食べたい早く発売しないかな
0.791009132,hikakinさんおめでとうラーメン絶対買うわ
0.790643986,めっちゃくちゃ嬉しい自分の事の様に喜べる
