predicted,テキスト
0.915247202,今日0日ですがセブンで購入しましたお店でも派手なディスプレイでしたよいただきますいただきますっ
0.915222108,0年0月0年0月0日ぐらいに0年後経ってヒカキンさんの味の確認してスープの味に決まりました
0.915214002,ヒカキンのバ力舌具合が露呈しちゃったね
0.915204346,おこぷれで知りました美味しそうなので絶対食べます
0.91516614,バカ売れしてソッコーで品薄になりそう
0.915055037,すげぇよヒカキンさんそしておめでとうこれからも応援しています
0.915024698,ファミマ派だからファミマまで置いて欲しかった感ある
0.915005684,youtuberが知名度を使ってアパレルとかは聞くけどラーメンとかまじで角度違ってまじで逸材なのを知らせてくれるわほんとすげえ尊敬しかねえ
0.914900362,実は広島市中区に私の父親のお姉さん夫婦が第0店舗寿女すずめを広島市中区舟入へ開店してます良ければ食べに行って下さい
0.914872944,スーパー兄弟地元の人も嬉しいし誉ほまれだよね
0.914848208,現在イギリスに住んでいますが両親に頼んで送って貰います改めておめでとうございます
0.914788663,hikakinさんは本当に凄い人なんよ
0.914627552,食べてみたいです楽しみ
0.914627075,父に0年育ててたアロエ捨てられてショックだったけどなんか元気出た
0.914610147,手に入れ増したマジで嬉しいです
0.914586782,嬉しいおめでとうございます食べたいすごい気になる
0.914558649,食べたーいヒカキンありがとー
0.914523661,youtube活動だけでも忙しいのに他の夢も叶える事が出来るヒカキンさん凄いです
0.914370418,セブンだけじゃなくてスーパーとかにもあったらすごい売れそう
0.914337397,自分のやりたいことをずっと貫いてんのすごすぎるこれが本物のyoutuberか
0.914298654,わかりみが強いですラーメンは人生です必ず買います
0.914273143,夢を持つ事楽しさも夢を叶える楽しさも自ら体験して映像化してくれるhikakinさんは本当に尊敬しますこれからも応援してます
0.914266467,同じ新潟県民として全力で応援し続けます頑張れhikakin
0.914170921,みそキン必ず買いに行きます行く時間であればいいけど
0.914140344,セイキンさんおすすめシールを貼って発売してほしい
0.914104402,味噌ラーメンで良かった他の味だと食べないので食べてみます
0.914097667,ヒカキンの元気な姿が見られるのは嬉しい
0.914074123,hikakinさんこんなに有名になったんだもう尊敬
0.914024055,新手の情熱大陸みたいなバラエティかと思った
0.914021909,しょうもないって言われても夢を叶えられることはすげーよ
0.913761675,ひねくれコメ多すぎやろ笑夢を叶えただけなのに
0.913726091,目標を達成するために必死に頑張る人って応援したくなるよな
0.913594127,本当にヒカキンさんはthe努力って感じがする
0.913558245,矛盾がいま話題になってますねyoutuberやってなかった時の件
0.913539767,めちゃくちゃ上からになるけどhikakinさんって凄いですね
0.913478255,バイト終わりに速攻買って食べました凄く美味かった
0.913451731,hikakinさんって本当にかっこいい一生尊敬できる
0.91338259,麺は普通スープはまあ頑張ってるけど返金してほしい
0.913241863,俺も自分の商品出せるまで頑張るわ
0.913222015,カップメシの方0食目からはチーズ入れて食べてみたい
0.913110018,感動をありがとう久ぶりに涙したよこういうことなんですよ
0.91309309,hikakinさんが監修したやつなのかなすげぇ
0.913028836,売り切れちゃったからまた買いたいなー
0.912862062,見たら食べてみたいと思いました次の給料日に買って食べたいと思います
0.912856817,こっちまで嬉しくなるわぁ絶対買うてかセブンで売ってるのすご
0.912748933,hikakinの夢が叶うのならいくらでも休んでいいのよ
0.912713051,ラーメンって安いのに幸せにする度合いは最高だよね
0.912597895,今食ってるんだけどバカみたいにうまい
0.912540495,これだけの成功を収めているのにまだ夢を追う姿勢が好きです
0.912476003,これだけ夢を叶えた人なのにまだ叶えたい夢があったなんて凄すぎる
0.912463963,夢を叶えようと努力して叶えるってすごいことだと思う
0.912400842,添加物ばかり子どもにあくえいきょうだろ
0.912321925,夢を叶えられて良かったですねおめでとうございます諦めなければ夢は叶うセブンで出会ったら買います
0.912300944,ヒカキンの癖に廃課金だな毎回散財しすぎ
0.912191451,感動だなぁラーメンの色んな袋付いてないの楽すぎて神すぎるめっちゃ良い急いでる時に0袋とか面倒だから
0.912141085,店舗出すより賢いかもしれないスタッフも店舗もなくても成り立つ
0.912081599,体調崩して買いに行けない明後日でも残ってるかな
0.912057281,ヒカキンの癖に廃課金な行動するな散財しすぎ
0.912013531,フラゲして食べてみたくどかった水必須
0.911867023,もうhikakinさん休みって言ってたけど休んで無いやん
0.911830366,まじでかっこいいな普通に美味そうだし今度買お
0.911807179,信頼がやばすぎて買おうって自然と思った
0.91178441,いつもはhikakin面白いなぁって感じで見てたけど今回のhikakinはカッコイイやっぱり夢を実現できる人はカッコイイです
0.911623716,これ見て泣いた人いない説明すると長いけどすご心打たれた
0.911513031,買いました美味しかったです
0.911503553,あのラ王より高いのはびっくりだけど0円なら全然食べたい
0.911410987,hikakin味噌ラーメン作ってくれてありがと
0.911330462,味噌ラーメン大好きなので楽しみです
0.911307454,ラーメンに目をつけるとはセンスというかなにもかもスゴすぎてさすが神と呼ばれるだけある全youtuberびっくりしてんだろうなぁ
0.911268115,セブン少し離れてるけどhikakin大好きだからセブン行こ
0.91120255,夢に向かって進んで行く姿に感動しました
0.911112368,おいしかったけど味噌の甘みに人工甘味料使うのはマイナス
0.91109854,夢を見るのは簡単だけど夢を叶えるのは難しいでもそれを叶えたhikakinさんは凄すぎる
0.911030412,食べたいのに何処も完売で売ってないよー
0.910816967,まじでヒカキンやること面白くなくてなんで人気あるのか分からん
0.910779536,好きなことに本気になれるの本当に尊敬するわ
0.910684288,インスタで見ましたラーメンとカップ飯絶対食べますψ
0.91062969,近所のセブンイレブン0店舗回りましたけど売り切れでした店員さんに確認したら問い合わせもたくさんきていて入荷するとすぐ売り切れるそうです自分も見かけたら購入します
0.910627246,ほんとに努力の積み重ねが遂に実った感じが伝わります
0.910489082,楽しみにしてる笑すぐ売り切れそうだね
0.910388827,うまそうだけど糖尿だからしばらく食えんごめんなヒカキン
0.910387993,もう涙が止まりませんヒカキンさんの一生懸命努力出来るところとか本当に尊敬します絶対に買います
0.910378277,姉も食べたいて言ってた絶対買います
0.910273731,めちゃくちゃ楽しみワクワクだねー絶対食べたい買いに走るよー
0.910199285,これは売り切れで買えなくなるないつ食べれんのか
0.910197556,ヒカキンのバ力舌具合が露呈するいい機会
0.910059869,売ってないし買えないし食べれないし0月まで楽しみに待ちます今度は絶対食べれますように
0.910009503,どこかに行かないといけないとかじゃなくてどこでも手軽に買えるってのが神夢叶えれて良かったです
0.909981966,サッポロ一番の旨さが再認識できた
0.909924388,具材がくるりのラーメンぽいのも感動でしかない笑
0.909870684,こんなに成功してもちゃんと辿ってきたことを忘れてないところがとても好きです
0.909867883,味噌ラーメン大好きだから嬉しいー
0.909834683,改めてすごい人だなと思った
0.909778178,夢を叶えるために頑張ってきたことが本当に素晴らしいです
0.9097085,人工甘味料入ってるからか美味しくない
0.909624755,荒尾のセブンイレブンでは売り切れでした残念です
0.909499943,ポプラに買いに行っても全然売ってないんだけど
0.909394681,えスゴすぎるほんとに尊敬しますこれからも頑張ってくださいでも体調には気おつけてください何時でも応援してます
0.909364462,次はおにぎりか飲み物作りそう
0.909297407,youtubeやりながら0年これを作れたのはすごいと思う
0.909259558,活動のおやすみ期間も動いてるのはもうよー分からんくらい動くやんたくさん寝て
0.909055531,もう美味すぎて鳥肌たったわラーメンも美味いけどメシがやばいくらい美味しかった
0.909045517,食べたかったけどたまごアレルギーだつらいたまごなしのもだしてヒカキン
0.909039199,みそるを見てちょっと見返しに来てしまった
0.908918798,味噌ラーメン好きだから食べてみたい
0.90888685,うっわめっちゃ美味しそ絶対ラーメンとカップ飯買うわ
0.908883393,みそるから来ました寄せすぎてて笑いました
0.908832788,くるりのラーメン好きってずっと言ってたもんね
0.908773124,美味そうだなぁそうに決まってる
0.908727109,もういっそお店出してくれんかなとか思ってるわ
0.908711612,hikakinの夢が叶って本当に良かった
0.908699274,ぼくはずっとラーメンを食べたかったヒカキンのラーメンができましたブタメン
0.908620298,ラーメンを作りたかったとか取って付けたみたいな設定
0.908525229,自分が好きなものを自分が満足するまでつきつめて作れるって素敵
0.908489168,報告長すぎて校長先生かと思っちゃった
0.908456564,味噌も好きだけど塩キンと醤油キンも出してほしい
0.908435166,緊張するなでも最大限応援します
0.908363283,味噌ラーメン大好きだし大好きなhikakinが作ったラーメンなのが最高
0.90831548,これが自分の誕生日に発表されて嬉しい
0.908152521,みそる見てこっち見にきたらまじで寄せてて笑った
0.908150077,おめでとうございます楽しみです絶対に食べます
0.908127189,ラーメン好きにデブが多いことの証明
0.90811938,一つ言いたい味噌食えねーよー
0.90808171,好きだったラーメンを作るなんてすごいな
0.908064008,マジで努力してるのが感じられる尊敬やわ
0.907882512,hikakinさんってなんでこんなに私利私欲みたいなのを感じないんだろうみんなを笑顔にしたいっていう思いですごくすごくこだわって作ったのが伝わってきてなんか泣きそうになっちゃった
0.907870114,自分の夢を追うという事は凄く良い事とだと思う
0.907713234,セブンイレブン無いから食べれないいつかセブンイレブン見つけたら入って絶対買う
0.907700837,楽しみすぎて昨日から寝れんかったわ
0.907630026,思ったんだけどヒカキンボックスってヒカキンプレミアムの商品じゃないんかな
0.907625854,当たりがでたらもう一個もらえるという機能はどうですか
0.90760231,購入させて頂きましたとても美味しかったです
0.907378495,ヒカキンは期待を裏切らない
0.90718478,一店舗0食しかないのって本当ですか
0.907159925,夢を叶えるって素晴らしいおめでとうヒカキン
0.907147348,夢を実現することはとても難しい事を叶えるってすごいと思いました0月0日コンビニで探します
0.907099485,oロo0わぉ0月0日の発売日私の誕生日だわセブンに買いに行きますね
0.906994283,やっぱhikakinさんは努力のが凄い
0.906925976,ラーメン作り報告とか言うから期待したけど舐めたこと言うなよ??
0.906892896,夢を叶える人って裏で相当苦労してるのが垣間見える本当にすごい
0.906848907,いい歳したおっさんがこれレジ持ってきたら笑うわ
0.906778812,おい休めよラーメンは食っとくから
0.906656682,どんな小さな事でも夢を叶えられるって素敵な事だよね
0.906626821,ヒカキンさん0年前ゲーマーと言いましたよね
0.90653497,なんか泣けてきたよヒカキンさんあなたはほんとにyoutube界の宝だよ
0.906304955,応援したいから買う売り切れちゃうかなあ
0.906196952,hikakinまじでかっこいいよ夢を叶えていくその姿尊敬
0.906185091,夢を叶えることも凄いけど夢が叶う方の瞬間を共にできることは一視聴者としてとても喜ばしいです
0.90613699,俺も初めて食べた食べ物ラーメンだから思い出があるぜ
0.906033099,売り切れたら終わりとかじゃ無くどんどん作っていつでも買えるようにしてね
0.906028032,招き猫キンに出会えたよー
0.906018376,一キロ近く探し続けてるけどまだ全部売り切れだよ
0.906014204,グッズじゃなくて自分自身のラーメンを出すなんて凄いです
0.905932724,好きな事を趣味として生きていくの本当に尊敬してる
0.905910611,ラーメンを食べるがわから食べられるがわになった男
0.905875385,こうやって夢叶えちゃうからhikakinはすごいよ
0.905758917,ファミマの札幌味噌の方が美味かったわ
0.905750036,そういう事だったんですね夢を持って努力して叶えるなんて凄いです本当におめでとうございますこれからも応援してます
0.905747235,みそるから来ましたありがとうございます
0.905689478,こんなに本気で食べたいと思うプロモーション初めて
0.90568006,これだけ成功してても夢に向かって走り続けて実現させるとかカッコ良すぎる一人の人間として尊敬
0.90548408,夢を叶えるために発表の映像も本気で作るの流石youtubeの神
0.905305445,しょうもなってコメントちょくちょくあるけどこれのどこがしょうもないのか説明して欲しい笑笑
0.905302167,美味しそうだねえ食うまでもない
0.905248165,めっちゃ美味しそう食べてみたい
0.905122876,今後色んな味出して欲しい
0.905110061,絶対食べるよ楽しみにしてます
0.905079722,0日たった今でも急上昇入ってんの凄すぎ
0.904942632,食べるのが楽しみです娘にも食べさせてあげたいです
0.904867649,防災用で0年くらい持つ長期保存版も欲しいです災害時に食べれたら心が和むでしょう
0.904794455,絶対買うこんなの買わないわけ無いじゃないですかまずヒカキンさんの作ったラーメンってとこで買わないわけ無い
0.904693365,しおきんとしょうゆきんも食べたい
0.904669464,マジで気になって夜しか寝れなかったから楽しみだわ
0.90460366,今日食べてみたけどめっちゃおいしいよ
0.904602587,シンプルになんか感動した笑やっぱヒカキンってすごいな
0.904483855,好きだけどなんかお金配るのは
0.904458761,ヒカキンさん今年セイキンさんとの曲作らないんですか
0.904431581,youtubeでもラーメンでも成功するってヒカキンさん凄すぎ
0.904360712,いいねの数×0個買うわ絶対いいね来ないだろうし笑
0.904336929,活動の休み時間が夢を追い続けていた時間とかカッコよスギル
0.904206812,ヒカキンさんの人生って夢あって好きすぎる
0.904149652,食べたいけど売ってないです
0.904142022,他のラーメン作ればいいと思うな例えばしょうゆきんしおきんとんこつきんとか作ればいいじゃない
0.904134393,久しぶりにhikakinpoint聞けて良かった
0.903999269,自分の好きな商品を自分で監修して商品として販売できるなんてすごいな
0.903889954,本当にこの人は努力が凄いな
0.903805852,ポジティブな報告なのかネガティブな報告なのか事前に言ってくれるのを本当のありがたい心持ちが穏やかで見られる
0.903797925,本当におめでとうございます本当においしそうにすすりますねごはんもとっても美味しそうです
0.903789818,くるりと蒙古タンメンに謝った方がいいよ
0.903745592,本当に向上心が止まらないなこの人は
0.903715074,本当に凄い努力の賜物ですね
0.903681874,探してるけどマジで無い人気ありすぎ
0.903679609,俺の誕生日0月0日や発売日と同じ日なんてこれ以上に最高なことは無い
0.9036538,下積み時代ラーメンに救われた少年ナルトやんけ
0.903434515,hikakinさんありがとうごさいますみんなのために頑張って作ってくれてありがとうごさいますもう美味しく食べました普通のみそラーメンとは違ってすごく美味しかったですさすがhikakinさん私がコンビニに行ったらアイス売り場からトイレの所まで行列がありましたこの前は一瞬で売れて0個も買えなかったですでもこの前はしんせきが0つ譲ってくれました譲ってもらいましたそれで嬉しくてうちの犬を抱っこして踊りましたこれからも応援しています頑張ってください⌒0⌒
0.903410852,早く食べたい絶対買うぞーっ
0.903201759,どうぞって言った瞬間ウマ娘ながれた
0.903024077,ファミマローソンでも販売して欲しい
0.903021634,わーいいぇーいおめでとうございますコンビニで買えるの嬉しいです楽しみー
0.902839243,一週間休むのが夢でしたとかでも納得
0.902831674,ただ休んでただけじゃなくて頑張ってラーメン作ってたのは感動
0.902767658,塩分多すぎ一日の目安思いっきり超えてる
0.902754843,果たしてサッポロ一番みそラーメンとどっちが美味いのか
0.902686238,hikakinさんおめでとうラーメン絶対買うわ
0.902671814,この度わたくしヒカキン眼鏡を新調しました
0.902605534,これもいわゆるyoutube界の既得権益だな
0.902603686,めっちゃ美味しそう??0つとも買います
0.902569592,最高だよこれからも一生ついて行きます
0.902526736,ええすごい買いに行くーおめでとうございます
0.902311683,すげぇなぁやっぱ出来る人は何に手を出してもやり遂げるんだなぁ
0.902267098,味普通やんサッポロラーメンのほうがうまいわ
0.902256906,今回のやり方は常識的にグレー過ぎるぞ
0.902223945,美味しかったですありがとうございます
0.902222574,hikakinから溢れ出る優しさに泪がでる
0.902139485,らーめんもいいがもうそれ以上太るではないぞ
0.901896179,いいねしてくれたぶん買います
0.901709378,それでも人工甘味料入ってる
0.901665092,ほかのyoutuberとは違ってラーメンなのいい
0.901646197,ヒカキンの本体はメガネだと思う人
0.901632607,ヒカキンさんヒカキンさんめちゃくちゃ美味かったですほんとに努力したのが伝わりました
0.901625276,結局金儲けかい無料で配るくらいせんかいそれだけ恩があるなら
0.901542187,あんなしっかりもやし入ってることあるんや
0.901473224,熱湯入れたら0分じゃなくて0分待つのかさすがヒカキン全てがオリジナル
0.901443839,おめでとうございますたくさんたくさん売れますように
0.90140748,これは普通に感動したわ
0.901355982,通年販売して欲しいです
0.901301146,グッズ系じゃなくてラーメンメインなのが個人的に嬉しい
0.90124613,0年かん両立しとるのすごすぎます
0.901220739,見付からないそれほど売れてるのか
0.901181281,ラーメン大好きだから必ず食べます
0.901137829,ラーメン美味しそうですけどめそらーめん食べれないのでしょうゆとかでもいいので食べたいです
0.900978029,結構マジで少しでいいから休んで欲しいとりあえず夢叶えられておめでとう
0.900947034,ケースで予約しました来るの楽しみ食べるの楽しみ
0.900700688,友達と今度買いに行くらしいので俺も買う
0.900679469,絶対食べるそうに決まってる
0.900628686,ヒカキンが青色の服着てると嬉しい
0.900485635,無事に買えた結構残ってたので友達と買った0人で喜んだ
0.900408149,hikakinってほんとすげーわまじで尊敬
0.900292337,正直に言います失望しました
0.900245309,発売日0日から0日に変わってるんだけど
0.900059938,多分思ったより大したことじゃないと予想
0.900051296,夢をちゃんといつも叶えていくのがかっこいいおめでとうございます
0.900047421,ヒカキンさんって本当にいい人だなぁ
0.899821758,辛い事を乗り越えた人だけに娯楽が待ち構えてるんだな
0.899464726,ラーメン好きだから見かけたら食べてみるわ
0.899430752,食べてみたいです
0.899395943,嬉しいけどこの人の休み少なすぎ
0.899381638,なんかhikakinが幸せそうで私もうれしい
0.899374366,沖縄では発売されないのね
0.899287403,絶対買いますhikakinさんこれからも頑張ってください
0.899265409,むしろしょーもなでバズる目的だった説
0.899177074,ラーメンの方が美味しかったです
0.899045765,ラーメン聴きすぎてゲシュタルト崩壊起こしそう
0.898988724,こんなに頑張って作ったら買うしかないよね
0.89896673,セブン店員のわい納品まで待ちきれない
0.898598075,努力アピールのゴリ押しで購買意欲を搾取するな結局は味に帰結するだろ
0.898552299,コンビニでかえるのうれしいよありがとうヒカキンカッコイイだいすきたべたらいれものかざっとくよ
0.89854759,発売日へずまの誕生日なんだが
0.898350298,買えなかった負け組に手を差し伸べる必要なんか無いよ
0.898310423,めっちゃくちゃ嬉しい自分の事の様に喜べる
0.898106277,美味しそう食いてぇー
0.898050427,醤油ラーメンも作ってくれませんか作ってもらえたらうれしくていっぱい買います
0.897997081,当たりでたらせめてtシャツとかあげたら良いのに笑
0.897994041,高い甘い買えないそんな印象だったなぁ
0.897908747,たいしたファンでもないけどなんか涙出るね
0.897905588,やっぱり一周間はえーな楽しみ
0.897874475,どこに売ってるのヒカキンちょうだい
0.897782266,セブンに行けばあるのよね売り切れるかな買いに行こ
0.897648096,みんなあんま触れてないけど習字上手ない
0.897307098,夢を叶えたhikakinさん素敵です
0.897246718,活動休止中も休まずに夢を叶えるために行動してたと思うと本当に尊敬する
0.897119999,小麦アレルギーあるからご飯あるのはありがたい
0.896993399,なんなら店舗出してくれてもええんやで
0.896887124,また新しい夢の実現を期待してます頑張ってください
0.896718681,ラーメンとかtシャツとか誰でも買える値段にしたとこに好感もてる
0.89671284,下積みって何回言ったか数えてる人います
0.896674275,0日で0万回再生以上いけんの凄い
0.8966645,こんな時間に見ちゃったからお腹すいた
0.896626472,待って今食べてたら蓋当たりあった
0.896606028,人気出て買えなさそう食べたい
0.896351576,様なバラエティーヌードルも期待してます
0.895961285,どうでもいいけど0時間で0万回再生はやべえな
0.895888448,カップ飯も出してくれるところが最高
0.895720005,売ってないやんけ0店舗まわったのに
0.895645916,絶対買いに行きます
0.895613909,頼む復活にしてくれ皆あなたを待ってるんだよ
0.895597577,あまりにも本気すぎて勝手に感動した
0.895571291,売り切れで買えなかったよー
0.895567596,ヒカキンさんのぬいぐるみがほしいですまい
0.895538032,0日前で0万回再生えぐすぎだろ世界のhikakin
0.895453036,品切れしまくってる未来が容易に想像できる笑
0.89535594,夢を叶えられるってこんなに幸せなんやなー
0.895330906,早く発売されないかなー早く食べたい
0.895249844,上手くいくか失敗するか分からんが絶対食べるわ
0.895149112,アンタ味見してるだけやん
0.895114064,ヒカキンさん塩分0はやべえって
0.895035982,休むほどのことかよく解らない
0.8950122,鹿児島はいつぐらいになりますか
0.894900441,全年齢対象にしてるの流石やな
0.894714475,下積み時代も諦めず努力した結果これなの最高すぎて大尊敬
0.894695163,コンビニ行ったら0日早く売ってました美味かった
0.894601047,鳥肌とニヤケがとまらんなんかすごい
0.894455731,この人はマジで凄すぎるよ
0.894417942,まだ食べれてないです
0.894322634,0万円てぼったくられてるよ
0.894283235,見てるだけで腹減ってくるわ
0.894234121,生半可な気持ちでやらないで
0.894215465,そうなんですね僕もラーメンが好きです
0.894139767,ラーメンの方が私は好みです
0.894094884,夢を本気で叶えた姿めっちゃかっこいい
0.894017637,両方とも必ず購入しますっ発売日が楽しみ
0.894010067,何かご報告から長い文になった
0.893969774,好きなことをして生きていくのがyoutuber
0.893935621,これはさすがに食べたい
0.893802702,どんな報告かなどんな報告でも神回だ
0.893492222,賞味期限が自分の誕生日で運命感じた
0.892987549,これに救われ励まされた人間がまた新たな物語を紡ぎ出す
0.892983973,うぅえーんアタチも食べたい
0.892739952,マジでうまそう食べてー
0.892662168,うへへ0円拾いやしたラーメン三杯いただきやす◎
0.892319381,うんoemかまぁたべてみるよ
0.892133474,ヒカキンは何回ラーメンと言ったでしょう
0.892044842,沖縄のセブンにもあるのかな買いたいな
0.891771436,どうせhikakin印のラーメンでも作ったんでしょ鼻ホジ
0.891724586,予想外だったけどこれは絶対買う
0.891670704,これは売れる未来しか見えませんね絶対買います
0.891633451,さっき買ってきたよー
0.891563952,自分の夢を叶えれて良かったですね
0.891415775,売り切れだったたべてぇ
0.891374409,不味すぎ0からやり直せ
0.89136976,絶対売り切れなってるやろな
0.89132452,みそキン早く食べたい
0.891177058,今日徳島のセブンで0個買った
0.891027629,買えない人おいいからもっと売って欲しいです
0.891016304,夢がついにだなおめでとうヒカキン
0.890991151,めちゃくちゃ美味しそう食べます
0.890986264,うわわ美味しそうすぎる絶対買う
0.890917599,ラーメン大好きだから嬉しい絶対買います
0.890745759,聞く前から嬉しくてドキドキする
0.890710354,0時間で0万再生に迫るのはさすがすぎる
0.890683353,普通の味高い買わない方が良い
0.890480936,頑張ったね購入してみますね
0.890335798,味噌味以外も出してほしい
0.890160561,中野来たら札幌ラーメン味七上手いから食べてみて味噌ラーメン
0.890012503,いつでも好きな事に全力なヒカキンさんやっぱり好きだなぁ
0.889778018,セブンないんよなー生協かイオン系列で売ってたら買う
0.889674544,美味しくなさそう買うけど
0.889519334,言ってること矛盾してますね0
0.889339745,言うこと忘れましたとか言っても全然許せる
0.889274657,実質全く休みではないの草純粋に尊敬できるわ
0.888987899,好きなものがあるって大切なことなんだな
0.888793945,美味しそう絶対食べます
0.888671577,メシの方が美味かった
0.88834089,セブンイレブンに行ってもなかった
0.888252616,素敵ですね食べてみますね
0.888203681,商品紹介のプロが自分の商品を紹介するのすごい
0.88819617,美味しそう発売日楽しみです
0.888116896,めっちゃ美味しそう絶対買う
0.888077617,早く食べたいです
0.887970388,いっそのことラーメン店作りそう
0.887898445,早く食べたい売り切れで姿形すらない
0.887807727,こんな期待したラーメンねえよ
0.887797832,これにファイヤー流してほしい
0.887693286,結局休んでなかったことが判明
0.887578547,trendhikakinpoint久しぶりに聞いた
0.887378216,これを見ながらカレーメシを食う
0.88733834,必ず買います美味しそう
0.887005568,コンビニで買えるのが嬉しいです夢を叶えるってすごいです
0.886982441,麺の硬さが気になって
0.886927605,ひかさんがふくよかになった理由
0.886914372,復活おめでとうございます最高
0.886909127,いいねの数だけ0万スパチャ送ります
0.886898458,絶対買うしかないだろー
0.886702657,ヒカキンのラーメンめっちゃおいしかったです
0.88653934,夢を追い続ける大切さを改めて感じた
0.886434495,うまそうだけどちょっと高そう
0.886417389,買うことができるとは言ってない
0.88641417,美味しそうですね発売が楽しみです
0.886335969,カップの中に箸差しっぱなしなの嫌だ
0.88624537,美味しかったですー
0.886231065,いいねの数だけそれぞれ買います
0.885908544,youtuberのプレゼント企画は税金対策だよな
0.885775805,コレは一度は食べたくなる
0.885725915,いろんなセブン行ったけど全部売り切れだった
0.885492325,しょーもなとか言ってる人人の夢をそう思うことがしょーもないと思うよ
0.885471702,また味噌キン再販しますか
0.885401785,hikakinってたまに見るとほのぼのしてふふってなれるなんか疲れてたけど少し心穏やかになれたhikakinありがとう
0.885293305,夢を叶えるその力凄すぎです尊敬
0.885180414,人工甘味料に驚き
0.885110617,醤油バージョンも出してほしい
0.884973586,感動しました絶対買います
0.88490051,ヒカキンいつもみてるよあいと0さいより
0.884670973,みそるからきましたー
0.88443321,めっちゃ美味しかったです
0.88443321,めっちゃ美味しかったです
0.88443321,めっちゃ美味しかったです
0.884420574,ラーメン屋に勝てるわけなくて草
0.884200096,0時間以内で急上昇ランク0位になったのがやばい
0.883822024,絶対食べますね
0.88380456,店舗じゃないのかよ
0.883802891,百万円くださいちなみに場所はまるまたしょうてす
0.883749962,絶対買いにいくー
0.883703828,努力は人を裏切らないとはこのことなのか
0.883702457,いいなー食べたいけど海外にいるから食べれない
0.883550584,ヒカキンさんは生きる伝説
0.883397698,買いにいったけど売り切れだった
0.883312404,お母さんがかってくれました
0.883088112,これこそ好きなことで生きていく
0.882781267,バンカラジオさんもコントでやってましたよ
0.882682383,いいねの数だけそれ買います
0.882650375,手に入れられないんだけどずっと売っててくれんかな
0.882624149,私まねきねこきん出ました
0.882589996,スーパーで商品を並ばせる側だったのが並ぶ側になったのが凄すぎる
0.882557988,絶対に行く待ってろよヒカキン
0.882480025,人生で受けた恩を自分の人生をかけてまた人に与えていくスタイルが本当に素敵
0.882417917,なんか0年くらい見てるけど感動するわ
0.88229394,コメ欄に既に食べた未来人いて草
0.882241726,美味しそうですね
0.88221097,バズり目的の為に使われてて可哀想
0.88220191,ヒカキンさんわたしもたべました0さいのはるとよりヒカキンさんだいすきですよ
0.882166028,ひかきんさんすごい字が綺麗
0.882161915,hikakinが休んでいい日にち
0.88204056,ヒカキン開発とか向いてそう
0.881949246,ヒカキンゲームズのホームから来た人
0.881824195,どんな味がするのか一度買ってみようかな
0.881788969,本気度が伝わってくる
0.881741345,さきないとさんコメントきましたありがとうございますきました
0.881646633,なかったからすみれ食べた美味かった
0.881623983,プルが過去一気合い入ってる
0.88161242,めちゃめちゃ人気になるとは思わなかった
0.881237209,岐阜県のみんなにとどけておねがい
0.881185293,食べたけぞどすくうはうますぎる
0.880768359,甘めって事はミサに近いのかな
0.88075614,美味しそう食べたい
0.88075614,美味しそう食べたい
0.880722761,0えっ凄っ絶対に買う
0.880455911,新潟のニューミサが混むぞー
0.880106151,発売されたら即食べたい
0.880070269,本当に楽しみです絶対食べます
0.880010068,もう絶対買うんだけど
0.879986763,うへへ0円広いやしたラーメン0杯いただきやす◎
0.879591584,ポイントつける側からつけられる側になったの凄すぎ
0.879528284,再販決定と聞いてまた見に来てしまった
0.879365623,これは絶対美味い
0.879346192,あと少しで再発売されるから見に来た人
0.879342198,次は濃厚豚骨でお願いします
0.879318178,本当に美味しかったです
0.878940463,youtuberの師匠って感じです
0.87887305,買いに行きます
0.878861725,シンプルにバカ美味そう
0.878781915,pvのあとの真顔おもろ
0.878753364,みそると対抗して欲しい
0.878615975,とりあえずススル君に土下座しな
0.878545105,再販してくれるのが嬉しい
0.878357589,jalの機内食にしておいしい
0.878032088,口角が上がるラーメンってすっごくいい
0.877903342,ビックダディって言ったの誰
0.877810359,再販でやはり闇を感じた
0.877729177,食べてみたいー
0.877725244,ラーメン食べてみたよ
0.877701461,貴族の拍手だけが気になる
0.877432704,とっても美味しかったです
0.877413809,全然売ってないんだけど
0.877395391,あれこれご報告のサムネがちがうは
0.877329528,今日から発売じゃないか買えたら買うzoy
0.877200067,めっちゃ探したけど買えなかった人
0.877031267,美味そうー絶対買います
0.876937807,セブンイレブン以外のお店でも売れますか
0.876758397,息子と一緒に食べたいと思います
0.876721621,0時間で0万再生やはりyoutubeの王だったか
0.876478255,ヒカキンあんたやっぱすげぇよ
0.876306295,やばいクレーマーみたいなポーズ
0.876001656,しょうもなって言ってるやついるけどどこが
0.875931263,なんかもう嬉しい泣ける矢部
0.875847518,夢叶うってめちゃくちゃいいことだね
0.875678897,誕生日に発売嬉しいです??-絶対買うしかない
0.875574648,0年になっても見てるやついる
0.875346661,台湾ででもでも買いたい
0.874515831,速報田舎売ってない
0.874296486,ニューミサとどっちが美味いですか
0.874238133,いいねの数だけ買います
0.874238133,いいねの数だけ買います
0.874194205,店員側から出品側もやるなんてすごい
0.873789966,絶対食べたいお腹すいた
0.873714924,食べたすぎる待ちきれない
0.873633027,hikakin自分で自分を超えちゃったかな
0.87362045,いい報告であってほしい
0.873519838,ラーメン美味しかったです
